transacao_id,cliente_id,valor,data,produto
1956,343,1535.7,2025-04-10,Cartão
1957,700,2767.81,2025-05-14,Seguro
1958,370,3711.63,2026-01-06,Conta Digital
1959,542,3031.47,2025-09-01,Seguro
1960,216,2929.95,2025-03-31,Cartão
1961,134,3155.2,2025-05-04,Cartão
1962,601,4842.28,2025-07-15,Empréstimo
1963,722,2239.93,2025-04-12,Cartão
1964,965,2741.96,2025-12-18,Seguro
1965,743,2381.51,2025-07-26,Conta Digital
1966,739,785.29,2025-05-11,Empréstimo
1967,429,2761.47,2025-09-16,Conta Digital
1968,999,1749.75,2026-01-10,Investimento
1969,645,3592.28,2026-03-23,Cartão
1970,495,2106.64,2026-05-31,Cartão
1971,171,3003.79,2025-05-13,Seguro
1972,47,4779.9,2025-03-04,Empréstimo
1973,759,4076.38,2026-05-22,Conta Digital
1974,892,2577.17,2025-03-18,Empréstimo
1975,449,3758.62,2026-01-29,Conta Digital
1976,799,1963.43,2025-10-06,Empréstimo
1977,189,37.93,2025-08-12,Conta Digital
1978,714,64.13,2026-06-10,Investimento
1979,516,3544.62,2026-06-22,Seguro
1980,311,4265.33,2025-10-31,Seguro
1981,566,613.13,2025-08-18,Cartão
1982,547,1206.32,2025-02-10,Empréstimo
1983,965,4420.34,2025-05-17,Seguro
1984,895,3957.29,2025-09-12,Empréstimo
1985,548,598.6,2025-12-22,Conta Digital
1986,996,1858.17,2025-03-27,Conta Digital
1987,271,3615.96,2026-02-23,Conta Digital
1988,302,1636.68,2025-02-28,Cartão
1989,844,1790.31,2025-10-14,Empréstimo
1990,263,4858.59,2025-04-19,Investimento
1991,969,3276.05,2025-07-31,Investimento
1992,226,1634.83,2025-07-28,Conta Digital
1993,645,4042.51,2026-02-09,Empréstimo
1994,457,1173.98,2026-03-21,Seguro
1995,152,4512.8,2025-04-06,Investimento
1996,186,2307.76,2025-06-30,Empréstimo
1997,584,2462.78,2025-07-04,Seguro
1998,22,1564.6,2025-07-01,Investimento
1999,704,3046.95,2025-03-13,Empréstimo
2000,74,2143.45,2026-04-11,Investimento
2001,103,3627.05,2025-05-21,Cartão
2002,618,516.66,2026-01-29,Cartão
2003,113,4136.28,2025-02-14,Empréstimo
2004,255,3855.19,2025-10-02,Empréstimo
2005,962,3144.37,2025-01-14,Cartão
2006,981,3962.47,2025-12-13,Cartão
2007,208,713.37,2026-03-31,Empréstimo
2008,315,1672.15,2025-06-08,Empréstimo
2009,58,2726.76,2025-10-01,Conta Digital
2010,127,125.62,2025-02-15,Cartão
2011,558,1497.76,2026-06-08,Investimento
2012,146,26.03,2025-08-18,Cartão
2013,233,2147.13,2025-05-31,Seguro
2014,672,1448.49,2026-01-29,Cartão
2015,504,864.4,2025-04-23,Empréstimo
2016,105,4783.2,2025-10-16,Seguro
2017,79,3086.17,2025-05-02,Seguro
2018,946,4625.02,2025-03-28,Cartão
2019,620,772.49,2026-03-15,Conta Digital
2020,343,3006.07,2026-03-12,Empréstimo
2021,915,3343.02,2025-11-05,Conta Digital
2022,838,1449.29,2025-04-17,Seguro
2023,939,2506.27,2026-01-13,Seguro
2024,831,4536.78,2025-03-20,Cartão
2025,883,4666.81,2025-06-02,Empréstimo
2026,328,755.95,2026-04-03,Investimento
2027,835,355.22,2026-03-14,Seguro
2028,149,470.43,2025-05-11,Empréstimo
2029,786,1937.39,2025-11-23,Investimento
2030,435,2416.82,2026-02-28,Conta Digital
2031,813,3190.29,2025-05-22,Empréstimo
2032,393,2104.92,2026-05-25,Conta Digital
2033,547,2473.16,2025-08-24,Investimento
2034,86,2913.2,2026-03-08,Conta Digital
2035,592,3887.43,2025-08-13,Cartão
2036,241,1821.31,2025-07-28,Cartão
2037,372,2800.7,2025-05-17,Cartão
2038,62,4558.58,2026-01-05,Empréstimo
2039,302,2312.73,2026-03-08,Empréstimo
2040,216,4142.55,2025-02-27,Empréstimo
2041,121,4811.02,2025-05-27,Investimento
2042,751,151.21,2026-03-11,Seguro
2043,56,3512.98,2025-03-17,Investimento
2044,858,2977.75,2025-06-11,Cartão
2045,151,1838.92,2025-03-22,Empréstimo
2046,79,82.14,2026-03-03,Empréstimo
2047,784,928.47,2025-05-24,Conta Digital
2048,716,4744.85,2026-04-27,Investimento
2049,740,1699.94,2025-01-14,Seguro
2050,114,796.32,2025-02-02,Conta Digital
2051,770,884.43,2025-06-14,Cartão
2052,406,4166.75,2026-04-11,Conta Digital
2053,729,4151.0,2026-05-29,Seguro
2054,727,1152.03,2025-06-10,Seguro
2055,997,477.84,2026-01-22,Empréstimo
2056,761,1075.08,2025-02-27,Empréstimo
2057,402,934.79,2025-03-21,Investimento
2058,489,1579.68,2026-02-19,Investimento
2059,169,292.26,2026-01-16,Investimento
2060,200,1364.2,2025-04-17,Cartão
2061,372,3023.89,2025-12-10,Cartão
2062,246,1425.39,2025-04-20,Cartão
2063,217,2993.61,2025-11-13,Empréstimo
2064,565,1024.6,2025-02-03,Empréstimo
2065,276,443.5,2025-02-15,Conta Digital
2066,810,2429.36,2025-02-19,Seguro
2067,96,4718.68,2025-01-09,Seguro
2068,770,1426.36,2026-02-12,Conta Digital
2069,200,1586.07,2026-02-05,Seguro
2070,998,664.99,2025-04-10,Seguro
2071,418,4484.63,2026-05-31,Cartão
2072,515,4041.32,2025-06-03,Cartão
2073,602,3984.43,2026-05-04,Conta Digital
2074,890,4263.09,2025-10-25,Empréstimo
2075,156,3418.22,2025-03-22,Cartão
2076,976,3597.94,2025-08-09,Empréstimo
2077,788,3598.4,2026-05-29,Conta Digital
2078,747,3051.52,2026-06-20,Seguro
2079,459,3931.05,2025-12-14,Seguro
2080,369,3124.88,2026-03-18,Cartão
2081,913,3569.56,2026-02-01,Empréstimo
2082,214,4985.11,2025-03-18,Empréstimo
2083,581,3146.39,2026-05-25,Cartão
2084,825,94.41,2025-11-13,Conta Digital
2085,889,4845.36,2025-03-31,Investimento
2086,97,2284.94,2025-06-23,Seguro
2087,166,359.45,2026-01-08,Seguro
2088,92,374.25,2026-04-17,Seguro
2089,485,4892.85,2026-03-29,Empréstimo
2090,963,637.35,2026-05-15,Cartão
2091,373,4297.84,2026-02-15,Investimento
2092,878,3106.02,2025-05-13,Investimento
2093,376,2572.15,2025-11-18,Seguro
2094,86,3417.36,2026-06-03,Investimento
2095,270,4389.49,2025-02-13,Conta Digital
2096,660,304.15,2025-09-08,Conta Digital
2097,9,789.72,2025-04-18,Seguro
2098,385,807.86,2026-02-13,Cartão
2099,229,1953.35,2026-04-19,Cartão
2100,358,2340.07,2026-04-22,Cartão
2101,88,917.76,2025-04-21,Investimento
2102,787,2176.91,2026-02-16,Seguro
2103,67,1600.08,2026-05-13,Empréstimo
2104,720,3711.6,2025-04-28,Seguro
2105,466,210.65,2025-06-09,Investimento
2106,150,3208.28,2025-11-24,Conta Digital
2107,33,4939.3,2026-01-25,Cartão
2108,959,4046.5,2026-03-17,Investimento
2109,219,289.31,2025-01-24,Investimento
2110,277,1275.32,2025-06-30,Cartão
2111,146,364.91,2026-02-19,Cartão
2112,306,4371.4,2026-04-08,Investimento
2113,538,1086.24,2025-09-23,Empréstimo
2114,851,287.64,2026-03-15,Seguro
2115,987,3770.82,2025-06-18,Empréstimo
2116,358,4710.87,2026-05-09,Investimento
2117,549,3450.38,2025-06-14,Investimento
2118,364,4564.74,2026-02-03,Cartão
2119,575,3919.7,2025-07-23,Cartão
2120,741,3346.45,2025-05-29,Seguro
2121,681,4932.11,2025-11-21,Cartão
2122,155,4484.58,2025-06-01,Investimento
2123,886,1595.71,2026-02-21,Seguro
2124,534,3616.98,2026-04-07,Empréstimo
2125,650,2257.66,2025-04-10,Cartão
2126,224,3733.62,2025-07-12,Investimento
2127,714,2739.51,2025-06-20,Conta Digital
2128,387,1096.36,2025-08-03,Empréstimo
2129,996,3404.55,2025-01-15,Seguro
2130,834,1831.7,2025-11-06,Seguro
2131,515,4098.88,2025-05-08,Investimento
2132,665,4995.26,2026-02-28,Investimento
2133,361,1774.01,2026-03-13,Conta Digital
2134,998,3830.1,2025-04-27,Empréstimo
2135,470,2153.35,2025-07-01,Conta Digital
2136,610,830.03,2026-03-23,Investimento
2137,292,4228.56,2026-03-24,Seguro
2138,719,3109.47,2025-04-12,Cartão
2139,826,4189.43,2025-04-02,Cartão
2140,632,4663.83,2025-04-17,Investimento
2141,768,3763.6,2025-04-13,Investimento
2142,516,2914.54,2025-02-03,Seguro
2143,873,2114.79,2025-08-17,Investimento
2144,565,1917.78,2025-07-20,Investimento
2145,974,639.71,2026-04-21,Investimento
2146,930,4105.68,2026-02-10,Cartão
2147,963,1885.73,2025-08-18,Conta Digital
2148,291,1352.69,2025-09-28,Seguro
2149,859,4515.31,2026-03-01,Empréstimo
2150,5,4502.93,2026-03-01,Cartão
2151,16,150.71,2026-01-19,Conta Digital
2152,840,3711.4,2025-11-22,Seguro
2153,175,4796.62,2026-03-17,Empréstimo
2154,570,4867.98,2025-07-17,Conta Digital
2155,660,1978.72,2025-02-22,Conta Digital
2156,440,661.77,2026-02-04,Empréstimo
2157,413,4522.77,2026-06-14,Empréstimo
2158,448,1170.23,2025-05-10,Conta Digital
2159,122,3164.58,2026-02-06,Seguro
2160,858,2773.47,2025-11-27,Empréstimo
2161,96,484.46,2026-03-24,Cartão
2162,644,3854.76,2025-06-06,Cartão
2163,633,3543.73,2025-03-22,Conta Digital
2164,392,145.94,2025-05-14,Investimento
2165,650,3164.88,2026-01-02,Empréstimo
2166,246,3269.56,2025-08-16,Seguro
2167,199,2686.38,2025-09-09,Investimento
2168,789,1317.19,2025-02-22,Seguro
2169,85,4676.18,2025-01-24,Conta Digital
2170,888,535.03,2026-04-16,Conta Digital
2171,126,553.24,2025-10-17,Seguro
2172,917,919.53,2025-03-21,Investimento
2173,865,1819.76,2025-08-01,Investimento
2174,104,2465.36,2025-01-23,Investimento
2175,76,2442.86,2025-03-20,Empréstimo
2176,704,2111.14,2025-11-18,Investimento
2177,828,822.3,2025-11-02,Cartão
2178,926,909.81,2025-02-02,Cartão
2179,1000,1727.2,2025-12-22,Investimento
2180,629,3007.96,2025-01-06,Empréstimo
2181,535,3713.65,2025-05-05,Empréstimo
2182,621,167.19,2025-01-24,Conta Digital
2183,525,3809.59,2025-08-10,Seguro
2184,118,4494.89,2025-01-31,Seguro
2185,142,1114.41,2025-05-10,Seguro
2186,281,2418.24,2025-04-05,Seguro
2187,726,2766.46,2025-10-29,Investimento
2188,764,4048.88,2026-03-23,Conta Digital
2189,970,2011.71,2025-07-17,Seguro
2190,178,1005.42,2025-10-15,Investimento
2191,106,2926.57,2025-11-16,Empréstimo
2192,814,1045.04,2026-05-15,Investimento
2193,905,2241.87,2025-10-06,Seguro
2194,638,555.64,2026-01-28,Investimento
2195,205,2844.37,2026-01-18,Cartão
2196,461,852.9,2025-02-04,Conta Digital
2197,260,2942.61,2025-10-28,Conta Digital
2198,847,4388.72,2025-12-27,Investimento
2199,31,590.96,2025-11-27,Investimento
2200,810,945.86,2025-09-09,Cartão
2201,221,3291.63,2026-01-16,Empréstimo
2202,799,1585.98,2025-01-10,Seguro
2203,705,74.29,2025-12-03,Empréstimo
2204,477,2846.0,2025-11-26,Empréstimo
2205,576,349.85,2025-10-18,Conta Digital
2206,218,2645.77,2025-04-16,Conta Digital
2207,285,3587.0,2025-03-18,Conta Digital
2208,915,3238.43,2026-03-22,Seguro
2209,833,1614.2,2025-07-21,Cartão
2210,822,2479.79,2025-02-17,Seguro
2211,432,613.91,2026-04-09,Empréstimo
2212,616,1647.84,2026-01-28,Empréstimo
2213,591,125.92,2025-01-19,Conta Digital
2214,5,4559.98,2025-10-19,Empréstimo
2215,862,4834.93,2025-02-07,Conta Digital
2216,941,2647.02,2025-12-12,Cartão
2217,72,2360.07,2026-03-02,Seguro
2218,282,1599.6,2025-12-21,Investimento
2219,82,2791.12,2025-11-17,Investimento
2220,628,254.42,2025-11-02,Investimento
2221,506,4246.39,2025-05-05,Seguro
2222,961,3097.53,2025-01-30,Empréstimo
2223,49,4130.77,2025-05-23,Cartão
2224,331,4309.72,2026-03-23,Empréstimo
2225,175,458.32,2026-01-13,Conta Digital
2226,6,4671.87,2025-02-23,Seguro
2227,905,3929.02,2025-04-24,Cartão
2228,970,1535.36,2025-09-28,Seguro
2229,705,3071.5,2026-01-24,Seguro
2230,716,868.29,2025-05-22,Conta Digital
2231,472,617.11,2025-11-23,Empréstimo
2232,772,2928.97,2026-02-28,Investimento
2233,685,629.42,2026-06-25,Empréstimo
2234,592,2400.08,2026-05-17,Seguro
2235,330,3867.77,2026-05-10,Empréstimo
2236,95,1333.78,2025-10-31,Cartão
2237,362,2801.41,2025-09-06,Empréstimo
2238,712,408.52,2026-05-22,Cartão
2239,218,85.38,2025-08-10,Investimento
2240,839,1937.6,2026-05-15,Cartão
2241,349,1059.13,2026-06-25,Conta Digital
2242,880,1580.53,2025-11-16,Investimento
2243,672,786.91,2026-06-01,Cartão
2244,937,667.7,2026-01-08,Investimento
2245,999,2273.11,2026-06-10,Empréstimo
2246,799,2013.02,2025-03-12,Seguro
2247,434,837.7,2025-11-11,Conta Digital
2248,664,528.28,2026-04-18,Cartão
2249,763,568.79,2025-01-17,Investimento
2250,192,1348.45,2026-05-03,Conta Digital
2251,464,1772.74,2025-05-02,Conta Digital
2252,87,1785.05,2025-08-06,Empréstimo
2253,407,2520.91,2026-06-05,Seguro
2254,55,2217.88,2026-01-14,Cartão
2255,51,3250.14,2026-03-09,Empréstimo
2256,302,963.46,2025-06-30,Conta Digital
2257,283,2657.22,2026-05-21,Conta Digital
2258,444,563.74,2025-02-21,Empréstimo
2259,982,573.19,2025-04-28,Cartão
2260,917,197.73,2025-09-30,Empréstimo
2261,68,2670.02,2025-10-10,Empréstimo
2262,904,3108.7,2026-02-19,Investimento
2263,403,524.5,2025-10-02,Investimento
2264,211,871.73,2025-07-28,Seguro
2265,653,1454.2,2025-10-22,Cartão
2266,97,941.69,2026-05-04,Seguro
2267,874,4535.21,2025-09-02,Empréstimo
2268,323,3413.58,2025-06-20,Empréstimo
2269,341,4501.35,2025-05-26,Cartão
2270,683,2383.51,2025-12-09,Cartão
2271,182,4872.37,2025-03-20,Empréstimo
2272,696,3806.1,2025-01-10,Conta Digital
2273,361,4848.32,2025-01-02,Investimento
2274,895,1252.6,2025-04-23,Cartão
2275,839,106.61,2025-10-25,Empréstimo
2276,538,2525.67,2025-05-31,Cartão
2277,103,1536.92,2025-12-10,Investimento
2278,503,3679.38,2025-09-21,Investimento
2279,260,1834.16,2025-01-14,Seguro
2280,309,3556.58,2026-06-15,Conta Digital
2281,496,581.55,2026-06-16,Cartão
2282,152,4893.61,2025-08-14,Empréstimo
2283,366,2499.2,2025-09-08,Conta Digital
2284,759,3485.11,2026-03-18,Seguro
2285,212,3726.94,2025-07-18,Investimento
2286,655,557.5,2025-10-08,Conta Digital
2287,921,4563.7,2026-06-24,Empréstimo
2288,272,4553.43,2025-12-24,Seguro
2289,401,2953.96,2025-10-10,Seguro
2290,196,224.68,2026-06-17,Seguro
2291,855,3069.59,2026-03-20,Investimento
2292,581,4841.4,2025-12-22,Seguro
2293,113,4847.96,2026-05-26,Empréstimo
2294,478,3411.0,2026-06-20,Seguro
2295,639,2799.54,2025-06-16,Seguro
2296,499,1455.53,2025-10-29,Cartão
2297,465,223.95,2025-10-17,Conta Digital
2298,127,284.9,2025-11-10,Cartão
2299,441,1774.23,2025-01-01,Cartão
2300,258,705.84,2025-10-18,Conta Digital
2301,682,4793.45,2025-06-08,Cartão
2302,731,1367.93,2025-07-21,Investimento
2303,600,4592.93,2025-10-25,Empréstimo
2304,33,2376.43,2025-12-30,Empréstimo
2305,832,3398.93,2026-01-31,Investimento
2306,409,4835.2,2025-04-11,Seguro
2307,943,1524.07,2025-11-15,Empréstimo
2308,578,2190.37,2025-11-27,Conta Digital
2309,143,3422.94,2025-07-24,Seguro
2310,139,2093.24,2025-07-24,Seguro
2311,313,446.28,2026-04-18,Conta Digital
2312,188,1892.31,2026-03-24,Cartão
2313,142,2642.33,2025-11-17,Conta Digital
2314,958,3432.11,2026-01-02,Investimento
2315,363,2149.79,2026-03-07,Investimento
2316,473,157.81,2025-01-28,Investimento
2317,91,3784.17,2025-11-06,Empréstimo
2318,595,2570.79,2025-05-11,Conta Digital
2319,557,4501.56,2025-10-28,Cartão
2320,774,4228.63,2025-05-09,Investimento
2321,687,49.65,2026-06-15,Investimento
2322,860,290.64,2025-02-26,Seguro
2323,850,4931.14,2025-04-20,Seguro
2324,609,505.05,2025-10-25,Conta Digital
2325,494,3459.15,2025-03-04,Cartão
2326,759,2931.4,2026-06-08,Cartão
2327,719,1041.22,2025-05-28,Conta Digital
2328,759,4837.05,2025-05-20,Empréstimo
2329,917,3384.89,2025-06-08,Seguro
2330,644,1568.24,2025-01-07,Investimento
2331,639,3445.12,2025-04-28,Cartão
2332,1,782.05,2025-05-04,Conta Digital
2333,100,1251.09,2025-04-17,Investimento
2334,26,4166.98,2026-03-31,Investimento
2335,57,4631.7,2025-11-04,Investimento
2336,496,4913.83,2025-08-29,Conta Digital
2337,267,4112.0,2026-03-26,Conta Digital
2338,127,2173.12,2025-01-23,Empréstimo
2339,146,4096.38,2025-09-04,Empréstimo
2340,524,3713.49,2025-07-25,Investimento
2341,492,1464.38,2025-04-13,Conta Digital
2342,505,1849.35,2025-10-09,Investimento
2343,396,3494.31,2025-04-20,Investimento
2344,427,4071.2,2025-06-01,Cartão
2345,291,2296.27,2026-02-03,Cartão
2346,595,1527.75,2026-04-01,Cartão
2347,930,4537.15,2025-05-23,Investimento
2348,904,3620.87,2025-10-11,Cartão
2349,163,1801.58,2026-05-31,Empréstimo
2350,358,4514.7,2026-06-22,Investimento
2351,526,332.57,2025-06-05,Seguro
2352,672,3601.66,2025-12-14,Investimento
2353,733,4296.15,2025-05-24,Seguro
2354,804,3817.79,2025-11-07,Investimento
2355,70,4582.48,2026-05-11,Investimento
2356,986,2369.33,2025-07-04,Conta Digital
2357,726,4638.51,2026-06-23,Seguro
2358,133,3494.89,2025-12-23,Conta Digital
2359,633,4152.83,2025-03-11,Cartão
2360,31,4263.12,2025-06-12,Empréstimo
2361,99,3333.0,2026-05-27,Investimento
2362,332,3804.35,2025-08-31,Cartão
2363,922,4406.16,2026-01-29,Investimento
2364,945,340.56,2025-09-14,Cartão
2365,39,4237.07,2025-03-16,Investimento
2366,782,1884.12,2025-01-31,Empréstimo
2367,329,556.15,2026-04-06,Investimento
2368,137,4944.58,2025-07-24,Empréstimo
2369,259,2465.69,2025-10-20,Empréstimo
2370,207,3715.93,2026-03-21,Conta Digital
2371,829,3954.22,2025-03-30,Conta Digital
2372,25,3153.0,2025-04-09,Empréstimo
2373,35,4053.84,2025-01-06,Seguro
2374,793,2051.98,2025-03-15,Seguro
2375,190,3418.16,2026-06-25,Investimento
2376,195,4165.37,2026-05-01,Conta Digital
2377,361,1795.3,2025-05-22,Cartão
2378,450,2149.01,2026-01-21,Cartão
2379,583,409.16,2026-06-14,Seguro
2380,104,607.28,2025-08-25,Cartão
2381,616,2711.88,2025-01-24,Empréstimo
2382,842,4704.28,2025-09-15,Investimento
2383,721,1802.37,2025-06-11,Seguro
2384,77,2681.43,2025-09-05,Conta Digital
2385,955,3064.01,2025-11-16,Investimento
2386,634,302.11,2025-04-24,Conta Digital
2387,483,4685.9,2025-09-27,Cartão
2388,34,1703.47,2025-09-25,Empréstimo
2389,343,4442.38,2025-03-02,Empréstimo
2390,210,2744.49,2025-12-04,Cartão
2391,242,2477.9,2025-02-06,Seguro
2392,73,4750.54,2025-03-24,Conta Digital
2393,491,4734.07,2025-10-05,Cartão
2394,107,197.29,2026-06-04,Empréstimo
2395,666,1764.28,2026-05-05,Seguro
2396,801,4252.17,2025-08-22,Cartão
2397,954,295.68,2025-07-20,Conta Digital
2398,623,4304.27,2025-01-19,Conta Digital
2399,494,279.66,2026-01-22,Empréstimo
2400,441,3512.66,2025-05-22,Cartão
2401,449,607.6,2026-01-12,Seguro
2402,199,1728.77,2025-03-01,Empréstimo
2403,238,478.11,2025-01-11,Empréstimo
2404,423,3742.43,2025-02-16,Cartão
2405,895,3604.74,2025-02-28,Cartão
2406,59,651.05,2025-07-04,Seguro
2407,45,1584.35,2025-09-08,Seguro
2408,133,3038.5,2026-05-06,Cartão
2409,673,402.48,2025-09-14,Conta Digital
2410,211,2484.75,2026-01-01,Empréstimo
2411,455,3571.41,2026-01-11,Conta Digital
2412,300,4347.48,2025-09-08,Conta Digital
2413,915,1352.33,2026-05-31,Cartão
2414,56,1746.24,2026-02-25,Conta Digital
2415,498,1413.32,2025-07-28,Empréstimo
2416,862,4880.17,2025-08-25,Seguro
2417,760,2773.77,2025-05-06,Seguro
2418,743,4085.57,2025-05-26,Cartão
2419,241,3497.74,2026-04-10,Cartão
2420,22,2504.56,2025-02-04,Seguro
2421,285,2949.44,2025-11-04,Cartão
2422,62,1409.88,2026-01-29,Investimento
2423,20,4316.61,2026-01-29,Investimento
2424,46,1137.75,2026-01-24,Empréstimo
2425,676,2166.8,2025-02-23,Seguro
2426,33,2716.91,2025-12-23,Cartão
2427,932,3051.52,2025-12-11,Seguro
2428,830,3771.53,2025-08-10,Cartão
2429,350,3634.42,2026-03-21,Investimento
2430,802,3651.55,2025-02-28,Cartão
2431,567,1952.79,2025-10-22,Conta Digital
2432,475,2130.7,2026-06-16,Seguro
2433,167,4802.32,2026-04-24,Empréstimo
2434,136,4540.41,2025-10-15,Seguro
2435,88,4994.05,2025-10-30,Seguro
2436,585,1985.11,2025-10-08,Seguro
2437,276,3302.97,2025-01-13,Cartão
2438,315,2850.84,2025-11-25,Seguro
2439,868,910.35,2026-04-19,Cartão
2440,451,64.18,2025-02-07,Seguro
2441,492,3195.96,2025-08-12,Investimento
2442,60,2906.26,2025-03-23,Seguro
2443,919,3059.44,2025-11-18,Cartão
2444,452,915.42,2025-10-10,Seguro
2445,890,2484.75,2025-08-21,Empréstimo
2446,151,4358.77,2025-02-20,Empréstimo
2447,118,3279.91,2025-07-08,Conta Digital
2448,882,2212.74,2025-11-21,Cartão
2449,567,3592.44,2025-03-04,Seguro
2450,999,1302.08,2025-12-28,Conta Digital
2451,736,242.77,2025-08-29,Seguro
2452,112,405.85,2026-03-31,Cartão
2453,524,405.7,2025-07-28,Seguro
2454,585,1869.37,2026-03-02,Cartão
2455,658,2143.85,2025-10-17,Empréstimo
2456,26,1646.17,2026-01-04,Seguro
2457,999,2052.53,2026-01-19,Investimento
2458,966,4868.04,2025-02-01,Empréstimo
2459,378,242.16,2025-06-03,Conta Digital
2460,27,549.04,2025-08-05,Seguro
2461,524,3584.52,2026-06-05,Conta Digital
2462,730,1733.38,2025-08-09,Investimento
2463,851,2921.78,2025-06-03,Investimento
2464,781,4989.15,2025-03-22,Cartão
2465,982,4678.88,2025-08-18,Conta Digital
2466,516,4989.11,2026-03-05,Conta Digital
2467,751,623.79,2026-06-25,Cartão
2468,622,2372.2,2026-06-22,Conta Digital
2469,452,1598.36,2025-07-19,Conta Digital
2470,301,4557.13,2025-12-03,Empréstimo
2471,819,3842.86,2026-01-06,Empréstimo
2472,467,1587.79,2025-04-29,Empréstimo
2473,456,3669.34,2026-02-24,Seguro
2474,82,1772.88,2026-06-02,Cartão
2475,937,1824.24,2026-05-11,Conta Digital
2476,236,2255.86,2026-03-05,Empréstimo
2477,584,4142.55,2025-05-09,Conta Digital
2478,251,3886.71,2026-02-22,Conta Digital
2479,682,707.94,2025-09-24,Seguro
2480,350,1582.94,2025-03-25,Investimento
2481,432,2535.03,2025-06-01,Conta Digital
2482,507,3170.5,2025-07-22,Empréstimo
2483,898,2281.26,2025-06-20,Cartão
2484,429,1331.61,2026-04-27,Cartão
2485,130,4349.9,2026-03-18,Cartão
2486,707,851.34,2025-03-16,Empréstimo
2487,528,4337.06,2026-02-02,Investimento
2488,363,654.72,2025-09-05,Seguro
2489,122,1697.31,2025-12-11,Conta Digital
2490,624,3090.82,2025-02-16,Cartão
2491,757,4605.2,2026-04-05,Investimento
2492,646,2259.77,2026-03-23,Seguro
2493,776,2395.99,2025-05-18,Empréstimo
2494,742,3834.46,2026-06-06,Cartão
2495,156,4480.08,2026-01-14,Investimento
2496,389,1615.78,2025-06-30,Conta Digital
2497,740,2948.64,2025-04-10,Empréstimo
2498,305,2476.6,2025-02-19,Conta Digital
2499,531,4488.56,2026-06-05,Investimento
2500,293,1627.54,2025-11-23,Empréstimo
2501,977,733.12,2025-08-04,Investimento
2502,532,1405.72,2025-11-18,Cartão
2503,356,1438.26,2025-05-02,Seguro
2504,281,2443.45,2025-08-18,Empréstimo
2505,296,4697.24,2025-09-23,Conta Digital
2506,772,548.47,2025-08-26,Seguro
2507,145,497.96,2026-06-05,Empréstimo
2508,29,2999.99,2025-02-10,Conta Digital
2509,551,3998.98,2025-01-07,Investimento
2510,853,4115.54,2026-01-14,Empréstimo
2511,289,4710.19,2026-03-13,Investimento
